t,id,x,y,vx,vy
0.005,137.908,-8.82602,0,-10
0.005,139.031,-8.82602,0,-10
0.005,137.908,-7.70356,0,-10
0.005,139.031,-7.70356,0,-10
0.005,137.908,-6.5811,0,-10
0.005,139.031,-6.5811,0,-10
0.005,137.908,-5.45863,0,-10
0.005,139.031,-5.45863,0,-10
0.005,137.908,-4.33617,0,-10
0.005,139.031,-4.33617,0,-10
0.005,137.908,-3.21371,0,-10
0.005,139.031,-3.21371,0,-10
0.005,137.908,-2.09125,0,-10
0.005,139.031,-2.09125,0,-10
0.005,137.908,-0.968786,-2.92326e-05,-10
0.005,139.031,-0.968786,2.92326e-05,-10
0.005,137.908,0.153676,2.05542e-06,-10
0.005,139.031,0.153676,-2.05542e-06,-10
0.005,137.908,1.27711,3.51625e-06,-9.80644
0.005,139.031,1.27711,-1.89111e-06,-9.80645
0.005,137.908,2.19903,5.27678e-06,-49.9143
0.005,139.031,2.19903,0.000130922,-49.9143
0.005,137.908,2.19957,5.27678e-06,39.9142
0.005,139.031,2.19957,1.26911e-05,39.9143
0.005,140.153,-8.82602,0,-10
0.005,141.276,-8.82602,0,-10
0.005,142.398,-8.82602,0,-10
0.005,140.153,-7.70356,0,-10
0.005,141.276,-7.70356,0,-10
0.005,142.398,-7.70356,0,-10
0.005,140.153,-6.5811,0,-10
0.005,141.276,-6.5811,0,-10
0.005,142.398,-6.5811,0,-10
0.005,140.153,-5.45863,0,-10
0.005,141.276,-5.45863,0,-10
0.005,142.398,-5.45863,0,-10
0.005,140.153,-4.33617,0,-10
0.005,141.276,-4.33617,0,-10
0.005,142.398,-4.33617,0,-10
0.005,140.153,-3.21371,0,-10
0.005,141.276,-3.21371,0,-10
0.005,142.398,-3.21371,0,-10
0.005,140.153,-2.09125,0,-10
0.005,141.276,-2.09125,0,-10
0.005,142.398,-2.09125,0,-10
0.005,140.153,-0.968786,-3.1288e-05,-10
0.005,141.276,-0.968786,0,-10
0.005,142.398,-0.968786,3.1288e-05,-10
0.005,140.153,0.153676,-3.85129e-17,-10
0.005,141.276,0.153676,0,-10
0.005,142.398,0.153676,3.8514e-17,-10
0.005,140.153,1.27711,-3.59796e-17,-9.80644
0.005,141.276,1.27711,-3.51625e-06,-9.80646
0.005,142.398,1.27711,3.59768e-17,-9.80644
0.005,140.153,2.19903,-4.01311e-17,-49.9143
0.005,141.276,2.19903,0,-49.9143
0.005,142.398,2.19903,4.01238e-17,-49.9143
0.005,140.153,2.19957,-4.092e-17,39.9142
0.005,141.276,2.19957,0,39.9142
0.005,142.398,2.19957,4.09173e-17,39.9142
0.005,143.521,-8.82602,0,-10
0.005,144.643,-8.82602,0,-10
0.005,143.521,-7.70356,0,-10
0.005,144.643,-7.70356,0,-10
0.005,143.521,-6.5811,0,-10
0.005,144.643,-6.5811,0,-10
0.005,143.521,-5.45863,0,-10
0.005,144.643,-5.45863,0,-10
0.005,143.521,-4.33617,0,-10
0.005,144.643,-4.33617,0,-10
0.005,143.521,-3.21371,0,-10
0.005,144.643,-3.21371,0,-10
0.005,143.521,-2.09125,0,-10
0.005,144.643,-2.09125,0,-10
0.005,143.521,-0.968786,-2.92326e-05,-10
0.005,144.643,-0.968786,2.92326e-05,-10
0.005,143.521,0.153676,-3.08578e-05,-10
0.005,144.643,0.153676,-2.05542e-06,-10
0.005,143.521,1.27711,1.89111e-06,-9.80645
0.005,144.643,1.27711,-3.51625e-06,-9.80644
0.005,143.521,2.19903,-0.000130922,-49.9143
0.005,144.643,2.19903,-5.27678e-06,-49.9143
0.005,143.521,2.19957,-1.26911e-05,39.9143
0.005,144.643,2.19957,-5.27678e-06,39.9142
0.005,145.766,-8.82602,0,-10
0.005,146.888,-8.82602,0,-10
0.005,145.766,-7.70356,0,-10
0.005,146.888,-7.70356,0,-10
0.005,145.766,-6.5811,0,-10
0.005,146.888,-6.5811,0,-10
0.005,145.766,-5.45863,0,-10
0.005,146.888,-5.45863,0,-10
0.005,145.766,-4.33617,0,-10
0.005,146.888,-4.33617,0,-10
0.005,145.766,-3.21371,0,-10
0.005,146.888,-3.21371,0,-10
0.005,145.766,-2.09125,0,-10
0.005,146.888,-2.09125,0,-10
0.005,145.766,-0.968786,-2.92326e-05,-10
0.005,146.888,-0.968786,2.92326e-05,-10
0.005,145.766,0.153676,2.05542e-06,-10
0.005,146.888,0.153676,2.92326e-05,-10
0.005,145.766,1.27711,1.89111e-06,-9.80645
